,Latitude,Longitude,CategoryID,Precision code
4158,39.606111,35.261528,3,1
4159,29.5,34.0,3,3
4160,29,42.75,3,4
4161,32.5,35.5,3,3
4162,41.011,30,1,4
4163,39.6310737661,30.9895776103,3,3
4164,39.6310737661,30.9895776103,3,3
4165,36.12,114.13,6,3
4166,31,35,3,3
4167,13.5,105,6,3
4168,26,28,2,3
4169,26.2,30.2,2,3
4170,25.7390994,32.60156076,2,1
4171,29.8717455,31.216001,2,1
4172,27,30,2,3
4173,29.761686,34.963689,3,3
4174,28.75,42.5,3,4
4175,28.75,42.75,3,4
4176,28.75,43,3,4
4177,29,42.25,3,4
4178,36,43,3,3
4179,29.5,42,3,4
4180,28.75,43,3,4
4181,31.25,34.75,3,3
4182,29.5,42,3,4
4183,31.25,34.75,3,3
4184,29,42,3,4
4185,29.3,42.5,3,4
4186,29,42.25,3,4
4187,31.25,34.75,3,3
4188,31.25,34.75,3,3
4189,30.3383,42.4989,3,4
4190,49,32.25,4,3
4191,37.25,37.5,3,3
4192,35.8897,23.3078,1,1
4193,37.7085484951,28.7236488119,3,2
4194,40,40.75,4,3
4195,44.1728565,28.6497375,1,2
4196,39.605620,66.671719,5,1
4197,28,32,2,3
4198,31.24,36.51,3,3
4199,39.6310737661,29.75,3,3
4200,35,19,7,5
4201,35,19,7,5
4202,31.38186,34.60643,3,1
4203,30.3383,42.4989,3,4
4204,31.5,49.5,3,3
4205,37.5,22,1,3
4206,39.9558005,26.2518225,1,2
4207,32.331417,35.5,3,3
4208,31.24,36.51,3,3
4209,18,102,6,3
4210,47.5,12.5,1,3
4211,35,38,3,3
4212,27.0000001,50.9999999,3,3
4213,31.25,35,3,3
4214,32.276258,35.188835,3,1
4215,32.197434,57.857602,3,3
4216,40.7855637777,41.7473507439,4,1
4217,29.200151,30.953521,2,2
4218,39.2620252,44.33103221,3,3
4219,39.283611,43.371944,4,3
4220,39.283611,43.371944,4,3
4221,37.1625575,38.781432,4,2
4222,39.5,40.5,4,3
4223,31.7774646,35.23474835,3,2
4224,33,65,5,3
4225,35,19.5,7,5
4226,37.8,23.72,1,1
4227,37.5,22.5,1,3
4228,43.681111,87.331111,3,4
4229,18,102,6,3
4230,26,30,2,3
4231,33.5,103.5,6,4
4232,32.5,72.5,6,3
4233,41.011,28.97,1,4
4234,24.08349815,32.89281815,2,2
4235,37.9765256666,23.9,1,2
4236,32.707051,34.932620,3,1
4237,41.8917375,12.4861685,1,2
4238,31.75,54.25,3,3
4239,48.5,18.5,1,3
4240,30.2167,35.5333,3,2
4241,32.5,44.5,3,3
4242,26.233137,50.520036,3,3
4243,42,43.5,4,3
4244,36.2236034,43.4166435,3,2
4245,36.5801979293,17.1153617347,7,4
4246,36.5801979293,17.1153617347,3,4
4247,34.5,104.5,6,4
4248,42,12.5,1,3
4249,49.173333,0.621389,1,1
4250,36.5801979293,17.1153617347,3,4
4251,21,78,6,4
4252,30,34.25,3,3
4253,31.25,35.25,3,3
4254,30.3383,42.4989,3,4
4255,34,22.5,3,4
4256,30.3383,42.4989,3,4
4257,31.25,34.75,3,3
4258,31.5,34.5,3,3
4259,56,10.5,1,3
4260,34.75,18.5,7,5
4261,33,33,3,3
4262,41.8917375,12.4861685,1,2
4263,26,30,2,3
4264,40.80226,22.05076,3,2
4265,41.9,12.5,1,4
4266,16.166667,107.833333,6,3
4267,32.5,72.5,5,3
4268,35.8125,116.102778,6,3
4269,34,22,7,4
4270,33.75,22,3,4
4271,39,13,1,4
4272,32,54,3,3
4273,32,54,3,3
4274,29,42,3,4
4275,34,23,3,4
4276,35,19,7,5
4277,30.3383,42.4989,3,4
4278,37.5,37.5,3,3
4279,34,102.5,6,4
4280,37.982299,22.7168885,1,2
4281,25.05,101.866667,6,3
4282,35,38,3,3
4283,37.5,38.75,3,4
4284,34,22.5,1,4
4285,24,28,2,3
4286,41.011,28.97,1,4
4287,41.011,29.5,1,4
4288,33.5,22.75,3,4
4289,31.580556,35.105124,3,2
4290,31.772695758,35.2355992035,3,1
4291,31.772695758,35.2355992035,3,1
4292,35.602208,35.785680,3,2
4293,41.8917375,12.65,1,4
4294,29,43,3,4
4295,32.1887935,48.2537285,3,2
4296,41.011,29.75,1,4
4297,41.00746276,28.96060984,1,4
4298,35.5,19,7,5
4299,33.25,35.25,3,3
4300,42.35,21.7,1,3
4301,40.38362725,16.82523365,1,2
4302,40.38362725,16.82523365,1,2
4303,31.68589278,34.67003042,3,3
4304,34.60958125,40.22618475,3,3
4305,42.5,-7.5,1,3
4306,42.5,-8,1,3
4307,34.60958125,40,3,3
4308,41.25,21.75,1,3
4309,37.808904,22.7108171,1,2
4310,32.75,35.75,3,3
4311,37.5,67.5,5,3
4312,42.4209095298,11.7542277484,1,3
4313,40.75,17.75,1,3
4314,30.75,34.5,3,3
4315,31.7782502,35.2353407,3,1
4316,34.75,19,7,5
4317,25,29,2,3
4318,32.5,44.5,3,3
4319,41.9,12.5,1,4
4320,30.3383,42.4989,3,4
4321,36.1069582726,43.2437443112,3,3
4322,41.00746276,28.96060984,1,2
4323,37.7085484951,28.7236488119,3,2
4324,26,30,2,3
4325,31.5,34.75,3,3
4326,35.165365,25.428883,1,1
4327,30,35,3,3
4328,42.25,12.75,1,3
4329,42,12.75,1,4
4330,33,23,1,4
4331,31.25,34.75,3,3
4332,31.741828,35.459407,3,1
4333,31.741828,35.459407,3,1
4334,31.741828,35.459407,3,1
4335,37.4202265076,25.8990768471,1,3
4336,49.633333,100.166667,5,3
4337,41.011,29.5,3,4
4338,38.0519988333,23.8189911,1,3
4339,25.8,30.2,2,3
4340,31.25,34.75,3,3
4341,33.25,35.25,3,3
4342,31.995698,35.33578,3,1
4343,35.25,19.5,7,5
4344,36.5801979293,17.1153617347,7,4
4345,39,35,3,3
4346,40.761,29.25,1,4
4347,34.5,102.5,6,4
4348,31.9166759,35.2615767,3,2
4349,24.058611,55.7775,3,1
4350,33,103,6,4
4351,30.5,34.75,3,3
4352,21,78,6,4
4353,16.5,77.5,6,3
4354,29,42,3,4
4355,36.5801979293,17.1153617347,1,4
4356,32.1887935,48.2537285,3,2
4357,34,116,7,4
4358,37.5,41.5,3,3
4359,36.5801979293,17.1153617347,1,4
4360,33.5,23,1,4
4361,31.5,49.5,3,3
4362,40.346685,26.699162,1,2
4363,41.011,28.97,1,4
4364,34,23,1,4
4365,32.5,44.5,3,3
4366,26,30,2,3
4367,47.25,5,1,3
4368,25.369659,32.473946,2,2
4369,40.161769,44.291164,4,1
4370,35,19,7,5
4371,42.4209095298,11.95,1,3
4372,42.4209095298,11.7542277484,1,3
4373,42.4209095298,11.7542277484,1,3
4374,42.4209095298,11.7542277484,1,3
4375,31.8700465,35.443876,3,2
4376,32.5853525335,35.1846629693,3,2
4377,46.433,68.466,5,4
4378,41.9,12.5,1,4
4379,32.5,44.25,3,3
4380,34.385,109.273056,6,1
4381,31.5,35,3,3
4382,31.5,45.5,3,3
4383,40.722721075,13.8914769375,1,2
4384,36.5801979293,17.1153617347,1,4
4385,30.3383,42.4989,3,4
4386,32,103,6,4
4387,33.5,23,1,4
4388,36.844,27.17,1,3
4389,31.25,34.75,3,3
4390,29.4,42.6,3,4
4391,39.653889,31.998056,3,1
4392,35,19,7,5
4393,30.25,35,3,3
4394,25,29,2,3
4395,37.4202265076,25.8990768471,1,3
4396,35,20,3,4
4397,31.25,34.75,3,3
4398,36.1069582726,43.2437443112,3,3
4399,33.5500,68.416,5,3
4400,25,31,2,3
4401,26.25,32.25,2,2
4402,29,42.5,3,4
4403,33,23,7,4
4404,37.542011,66.324548,5,1
4405,34,23,3,4
4406,28.079479,30.726807,3,2
4407,26.25,32.25,2,2
4408,40.433333,113.15,6,2
4409,35.5,19.25,7,5
4410,33.5,36.38,3,4
4411,37.5,22.53,1,3
4412,37.5,22.5,1,3
4413,35.515775,24.01869,1,2
4414,36.5801979293,17.1153617347,1,4
4415,41.75,12.5,1,4
4416,33.0578375,44.2566075,3,2
4417,24.9795361111,32.8732936296,2,2
4418,30.5,34.5,3,3
4419,31.25,34,3,3
4420,37.25,22.5,1,3
4421,34.712264,33.13708095,3,2
4422,29,42.5,3,4
4423,37.4202265076,25.8990768471,1,3
4424,37.9174405,22.9958797,1,1
4425,35.5,19.5,7,5
4426,38.75,29.75,3,3
4427,37.2131638336,28.0889969027,3,3
4428,33,36,3,3
4429,41.011,29.15,1,4
4430,33.75,22.5,1,4
4431,32.053079,34.7499295,3,2
4432,32.053079,34.7499295,3,2
4433,41.9,12.5,1,4
4434,40.761,29.75,1,4
4435,36.3224685,41.861983,3,3
4436,41.011,29.75,1,4
4437,38.8,34,3,3
4438,38.8,34,3,3
4439,31.25,34.75,3,3
4440,31.833,35.3333,3,3
4441,33,36,3,3
4442,26,31,2,3
4443,35.602208,35.785680,3,2
4444,36.25,38.25,3,2
4445,35,19,7,5
4446,30,54.25,3,3
4447,60.5,12.5,7,3
4448,31.7774646,35.23474835,3,2
4449,32,45.5,3,3
4450,18,103,6,3
4451,34.7491245,40.7285885,3,2
4452,37.5884372,12.8344342,1,1
4453,37.5,37.5,3,3
4454,29.2,42.5,3,4
4455,35.5,19,7,5
4456,34,22.5,3,4
4457,32,56,3,3
4458,32,56,3,3
4459,33.5,44,3,4
4460,30,34.75,3,3
4461,31.25,34.75,3,3
4462,32.9739606927,35.2305549637,3,1
4463,31.5,34.25,3,3
4464,31.7782502,35.2353407,3,1
4465,31.1982456667,29.9079146667,2,3
4466,40.761,29.5,3,4
4467,41.9,12.5,1,4
4468,35,19,7,5
4469,34.5,19,7,5
4470,35,19,7,5
4471,27.5,28,2,3
4472,25,31,2,3
4473,31.25,34.75,3,3
4474,26,30,3,3
4475,30.3383,42.4989,3,4
4476,37.73036675,22.75557475,1,3
4477,38.8,34,3,3
4478,35,38,3,3
4479,41.124555,45.670822,4,3
4480,31,36,3,3
4481,31.25,34.75,3,3
4482,46.433,68.466,3,4
4483,26,29.75,2,3
4484,34,33,3,3
4485,32,35.66,3,3
4486,31.35,35.75,3,3
4487,29.25,42.75,3,4
4488,34.3,36.116667,3,3
4489,20.75,77.75,6,3
4490,37.5,38.75,3,4
4491,37.5,32.5,3,3
4492,25.5,28,2,3
4493,30,40,1,4
4494,39.8,106.85,6,4
4495,31.435273,45.973967,3,3
4496,36.20138,36.161749,1,3
4497,35,19,7,5
4498,41.8917375,12.4861685,1,2
4499,38.2262955,16.2443395,1,2
4500,42,12.5,1,2
4501,36.356272,43.145852,3,3
4502,38.66,30,3,3
4503,32.331417,35.228586,3,3
4504,28.75,43,3,3
4505,32.8333,35.3333,3,3
4506,36.5801979293,17.1153617347,1,4
4507,26,30,2,3
4508,35,104,6,4
4509,33.5,23,1,4
4510,33.5,22.5,1,4
4511,30.956115,31.51741,2,2
4512,22.6497588153,31.992804996,2,2
4513,31.866353,34.920181,3,2
4514,32.449667,35.614625,3,2
4515,27,31,2,3
4516,34,22,3,4
4517,31.87,35.21,3,3
4518,28.75,42.25,3,4
4519,26,30,2,3
4520,31.5,49.5,3,3
4521,26.1782655,31.9295357,2,1
4522,56,10,1,3
4523,42.5,12.5,1,3
4524,37.73036675,22.75557475,1,2
4525,37.5,22.5,1,3
4526,31.803225,35.60194,3,1
4527,41.8917375,12.4861685,3,3
4528,38,38.75,3,4
4529,30.9437675,35.707167,3,1
4530,28.75,42.5,3,3
4531,29.75,34.75,3,3
4532,30.96233805,46.10397,3,2
4533,32.427908,53.688046,3,3
4534,37.5,22.5,1,3
4535,31.741828,35.459407,3,1
4536,41.00746276,28.96060984,1,2
4537,29,42.5,3,4
4538,37.9765256666,23.7255156587,1,2
4539,37,38.5,3,3
4540,26.25,28.5,3,3
4541,31.933332,45.283333,3,2
4542,35.883830,38.404778,3,1
4543,35.332810,33.595706,3,3
4544,35.381306,44.212784,3,2
4545,38.849078,35.632229,3,2
4546,32.126944,45.230833,3,2
4547,30.3383,42.4989,3,4
4548,31.25,35.25,3,3
4549,40.037222,94.804167,6,2
4550,31.25,34.75,3,3
4551,30.25,35,3,3
4552,31.928333,35.238333,3,3
4553,30.3383,42.4989,3,4
4554,37.5,22.5,1,3
4555,33,36,3,3
4556,35,19,7,5
4557,30.25,34.75,3,3
4558,26,28,2,3
4559,56.2,15.016,1,4
4560,41,29,1,4
4561,28.75,43,3,4
4562,39.6310737661,31.25,3,3
4563,35.5,19,7,5
4564,31.25,34.75,3,3
4565,37.020944,68.262201,5,1
4566,28.542574,30.65172,2,2
4567,28.542574,30.65172,2,2
4568,28.542574,30.65172,2,2
4569,28.542574,30.65172,2,2
4570,28.542574,30.65172,2,2
4571,31.772695758,35.2355992035,3,1
4572,31.25,34.75,3,3
4573,29.8717455,31.216001,2,1
4574,37.9715576682,23.7265843383,1,1
4575,41.00746276,28.75,1,2
4576,62.8698,17.8258,1,3
4577,21,78,6,4
4578,30.3383,42.4989,3,4
4579,39.2620252,44.33103221,4,3
4580,18.49,31.82,2,3
4581,-20.0,80.0,7,4
4582,32.25,54,3,3
4583,30.328611,35.441944,2,2
4584,31.928333,35.238333,3,3
4585,24.025031,32.884252,2,1
4586,37.4202265076,25.8990768471,3,3
4587,33.25,35.25,3,2
4588,33.5,22,3,4
4589,39.75,-5.0,1,3
4590,35,103,6,4
4591,32,56,3,3
4592,38.260268,15.660384,1,1
4593,35.2197135,25.471784,1,2
4594,35,136,6,3
4595,34.5,101,6,4
4596,34.5,19,7,5
4597,31.25,35,3,3
4598,41.9,12.75,1,4
4599,37,37.5,3,3
4600,30.3383,42.4989,3,4
4601,35.381241,44.208201,3,2
4602,34.5,103,6,4
4603,35.602208,35.785680,3,2
4604,13.598889,103.962778,6,1
4605,41.011,29.5,1,4
4606,38.8,34,3,3
4607,31.25,34.75,3,3
4608,50,11,1,4
4609,34,44,3,3
4610,31.25,34.75,3,3
4611,32.5,44.5,3,3
4612,29.25,42.51,3,4
4613,43.691162,24.271627,1,1
4614,29.3,42.75,1,4
4615,41.9,12.75,3,4
4616,42,12.25,1,4
4617,41.9,12.5,1,4
4618,52.5,-2.5,1,3
4619,33.2487589617,35.6946943577,3,1
4620,40.74941,14.485429,1,2
4621,39.381063225,31.551393475,3,1
4622,34.75,18.75,7,5
4623,49,44,5,4
4624,36.1069582726,43.2437443112,3,3
4625,26.1480468882,50.5113601384,3,2
4626,31.25,34.75,3,3
4627,41.836468,44.6891385,3,3
4628,35.118595,45.711981,3,1
4629,32.5,44.75,3,3
4630,34,23.25,1,4
4631,34.5,19,7,5
4632,23,29,2,3
4633,31.7049404,35.3311461,3,1
4634,29,42,3,4
4635,36.20138,36.161749,3,2
4636,28.75,42,3,4
4637,33,45,3,4
4638,36.3573924,43.151983,3,1
4639,33.5,22.5,1,4
4640,29.3,42.25,3,4
4641,33,22,3,4
4642,39,76,5,3
4643,39.466667,75.983333,6,4
4644,40.1616915,15.1568265,1,2
4645,40.1616915,15.1568265,1,2
4646,40.7516167,14.4818647,1,1
4647,35,18,7,5
4648,40.01824972,34.62021474,3,2
4649,31,35.25,3,3
4650,30.5,35.25,3,3
4651,38.5,41,3,3
4652,33,102.5,6,4
4653,26,30,2,3
4654,26,30,2,3
4655,30.96233805,46.10397,3,2
4656,35,103,6,4
4657,32,54,3,3
4658,31.31904988,35.35230084,3,2
4659,38.5,57.5,5,3
4660,31.435273,45.973967,3,3
4661,31.435273,45.973967,3,3
4662,29.849491,31.255061,2,2
4663,34.75,19,7,5
4664,30.3383,42.4989,3,4
4665,37.5,39,3,4
4666,37.5,38.75,3,3
4667,43.681111,87.331111,3,4
4668,35,38,3,3
4669,35.381241,44.208201,3,2
4670,37.5,22.5,1,3
4671,30.75,35.583,3,3
4672,32.126944,45.230833,3,2
4673,33.5,104,6,4
4674,29,42.5,3,4
4675,25.476944,30.556111,2,2
4676,31.7745268001,35.2291440556,3,1
4677,34,23.5,3,4
4678,26.141774999999999,32.670097222222218,2,1
4679,31.77807,35.23065,3,1
4680,32,85,6,3
4681,29.25,42.25,3,4
4682,25.7315599999998,32.607084,2,1
4683,25.7313526,32.607431,2,1
4684,25.728284,32.601357,2,1
4685,27.162860,31.173422,2,1
4686,33.1864496,35.6191595,3,3
4687,31.741828,35.459407,3,1
4688,31.25,35,3,3
4689,30,34.75,3,3
4690,29.2352875,30.9683505,2,2
4691,25.5967547643,30.7304627764,2,3
4692,37.5,39,3,4
4693,35,104,6,4
4694,33.5,44,3,3
4695,39.8130499392,35.0524763477,3,2
4696,25,28,2,3
4697,31.25,34,3,3
4698,33,36,3,3
4699,34,102,6,4
4700,35.21,24.91,1,3
4701,31.7733,35.2368,3,1
4702,54.9912906687,-2.36079883305,1,2
4703,31.849056,35.184362,3,2
4704,32,54.5,3,3
4705,35,23,1,4
4706,53.2739768152,-7.42778298503,1,3
4707,37,38.7,3,3
4708,31.25,34.75,3,3
4709,33,36,3,3
4710,33.25,35.25,3,3
4711,37.4202265076,25.8990768471,1,3
4712,34.75,19,7,5
4713,32.5,44.5,3,3
4714,40.1105,113.1259,6,1
4715,32,54,3,3
4716,25.6760290667,32.6339435,2,2
4717,37.48,22.48,1,3
4718,41,29.1,1,4
4719,41.011,28.97,1,4
4720,41.75,12,1,4
4721,33.5,23,3,4
4722,33,23,3,4
4723,30.3383,42.4989,3,4
4724,30.5,35,3,3
4725,36.1069582726,43,3,3
4726,33,22.5,3,4
4727,31.622262,45.932591,3,2
4728,47.85,5.75,1,3
4729,41.75,25.75,1,3
4730,44,28,1,3
4731,42.5,22.5,1,3
4732,29,42.25,3,4
4733,37.056944,40.997222,3,2
4738,31.2,88.8,6,3
4739,31.2,88.8,6,3
4740,31.2,88.8,6,3
4741,40.0,-5.0,1,3
4743,37.754402,38.871403,3,1
4744,41.8917375,12.4861685,1,4
4745,26,30,2,3
4746,35,19,7,5
4748,37.599444,22.799722,1,2
4749,32,56,3,3
4752,31.25,34.75,3,3
4753,38.5167,21.2833,1,2
4754,26.25,30,2,3
4757,25.7390994,32.60156076,2,1
4758,34,22.5,3,4
4759,29,42.5,3,4
4760,33.75,23,7,4
4761,36.5801979293,17.45,1,4
4762,36,43.3,3,3
4765,37.0738645,15.2718869278,1,3
4766,38.036517,12.583607,1,2
4767,24,30,2,3
4768,40.037222,94.804167,6,1
4769,33.75,43.75,3,3
4770,41,113,6,3
4771,39.5,76,5,4
4772,34,23,7,4
4773,28.75,42,3,4
4774,35.75,103,6,4
4776,41.011,29.5,1,4
4777,41.011,28.97,1,4
4778,27,29,2,3
4780,41.7324,27.2514,1,2
4781,42.3,43.75,4,3
4782,29.25,43,3,4
4783,34,43,3,3
4784,29.25,42,3,4
4785,28.75,42.75,3,4
4786,30.3383,42.4989,3,4
4787,33,42,3,3
4788,29,42.25,3,4
4789,34,22.5,3,4
4790,32.5,44.5,3,3
4791,36.2617946667,29.314501,3,2
4792,38.8,34,3,3
4793,40.8078,14.3445,2,1
4794,46.594036,1.51722,1,2
4795,41.011,30,1,4
4796,40.761,29.25,1,4
4797,35,19,7,5
4798,37.4202265076,25.8990768471,1,3
4799,37.4202265076,25.5,1,3
4800,21,78,6,4
4801,17.996942,104.210342,6,3
4802,38.3277393833,67.73702375,5,1
4803,52.08932,1.33842,1,1
4804,33.25,103,6,4
4805,34.691944,135.838611,6,1
4806,41.206421,20.754743,1,2
4807,36.731005,10.327692,2,2
4808,46,25,4,3
4809,35,101.5,6,4
4811,49.754979,6.6449885,1,2
4812,49.754979,6.6449885,1,2
4813,39.25,35.75,3,3
4815,39.9558005,26.2518225,1,2
4833,26.5,29.5,2,3
4835,29.5,47.75,3,3
4836,42.93333333,89.16666667,6,3
4837,34,9,2,3
4839,37.1625575,38.781432,3,3
4840,40.3407,34.7455,3,1
4841,39.6310737661,30.9895776103,3,3
4842,40,60,5,3
4843,25.7390994,32.60156076,2,1
4845,40.01824972,34.62021474,3,2
4846,25.4,29.8,2,3
4847,26,30.5,2,3
4848,30.96233805,46.10397,3,2
4850,36,103.5,6,4
4855,33.5,44,3,4
4856,28.75,42.5,3,4
4857,26.75,28,2,3
4858,35.602208,35.785680,3,2
4859,35.602208,35.5,3,2
4860,35.602208,35.785680,3,2
4861,35.602208,35.785680,3,2
4862,35.602208,35.785680,3,2
4863,35.602208,35.785680,3,2
4864,35.602208,35.785680,3,2
4866,37.5,37.75,3,3
4867,49.083333,20.5,1,3
4868,27.7796202493,30.8035806072,2,2
4869,30.3383,42.4989,3,4
4870,40.157222,24.326389,1,1
4871,43.43401174,6.73406436,1,2
4872,25.8,30,2,3
4873,38.728033,35.484989,3,3
4874,29.5,34.0,2,3
4875,36,43.3,3,3
4876,37.5,25.75,1,3
4877,47,33,4,3
4878,31.1982456667,29.9079146667,2,2
4879,35.168889,45.171111,2,1
4880,28.75,42,3,4
4881,35.5,19,7,5
4882,40.01824972,34.62021474,3,2
4883,33.5,19,7,5
4884,25.7249654876,32.6065909489,2,1
4885,25.5,28.25,2,3
4886,24,30,2,3
4887,24,29,2,3
4888,30.96233805,46.10397,3,2
4889,31.411389,46.407222,3,2
4890,34.8347424361,36.8663107738,3,2
4891,31.3243321,45.6402127,3,2
4895,38.9163,82.2382,5,3
4896,35.68762,10.758926,2,2
4898,38.8,34,3,3
4900,37.5,22.5,1,3
4901,42.083776,42.5014885,4,2
4902,42.083776,42.5014885,4,2
4908,51.7520276421,-0.358468171293,1,2
4909,51.7520276421,-0.358468171293,1,2
4910,36.8508911811,10.3271851783,2,1
4912,36.20138,36.161749,1,2
4915,30.75,30.25,2,3
4916,39.5,30.75,3,3
4917,34.923186,33.630615,3,2
4918,38.6,34,3,3
4919,36.5801979293,17.1153617347,7,4
4920,35,104.5,6,4
4921,39.6310737661,30.9895776103,3,3
4922,44.415718,12.196604,1,2
4923,35.25,19,7,5
4924,38.8,34,3,3
4931,40.01824972,34.62021474,3,2
4937,41.75,12.75,1,4
4938,29,43,3,4
4939,25.5,28.5,2,3
4940,23,29,2,3
4941,42,12.5,1,4
4945,19.2114087667,30.5673296333,2,3
4946,29,43,3,4
4954,40.5,36.5,4,3
4955,18,102,6,3
4969,50,11,4,4
4970,31,36,3,3
4972,29.3,42.75,3,4
4975,35,19,7,5
4976,48,68,5,3
4977,41.75,12.25,1,4
4978,37.4202265076,25.8990768471,1,3
4979,53.826,-1.5,1,3
4980,32.5,103,6,4
4981,35,38,3,3
4982,44.261488,22.705317,1,1
4983,41.9,12.5,1,4
4984,26.25,28.5,2,3
4994,39.5,76,5,4
4995,27,31,2,3
4997,26,30.25,2,3
4998,35,19,7,5
5031,31.739992,35.218992,3,2
5032,39.5566082667,67.1893694,5,3
5033,28.75,42,3,4
5034,35,18.25,7,5
5035,41.8917375,12.4861685,1,4
5036,41.8917375,12.4861685,1,4
5037,37.4202265076,25.8990768471,1,3
5038,41.75,12.25,1,4
5039,31.25,34.75,3,3
5040,36.5801979293,17.1153617347,1,4
5041,31.25,34.75,3,3
5042,31.849056,35.184362,3,2
5043,34,44,3,3
5044,32,45.5,3,3
5045,37.5,37.5,3,3
5046,43,12.5,1,4
5047,21,78,5,3
5048,33,44,3,3
5049,39.6310737661,30.9895776103,3,3
5050,42.25,12.5,1,4
5051,41.5,12.75,1,4
5052,30.3383,42.4989,3,4
5053,38,23.8,1,1
5054,34,44,3,3
5055,35,19,6,5
5056,37.25,23,1,3
5057,31.5,35,3,3
5058,41.006045,28.952175,1,1
5059,32.5,102,6,4
5060,21,78,1,4
5061,26,30,2,3
5062,34.5,18.5,7,5
5088,30.993,104.2,6,1
5120,41,84.75,6,3
5121,40.75,85,6,3
5144,36.991419,27.197335,3,1
5145,40,34.5,3,2
5160,21.1,78.1,6,4
5166,32.6643757169,35.1089361358,3,2
5194,31.25,35,3,3
5195,25,31,2,3
5196,36.1069582726,43.2437443112,3,3
5197,24,28,2,3
5198,24,30,2,3
5199,33,33,2,4
5200,41.5,12.5,1,4
5202,37.057824,37.869334,3,2
5203,37.0530905,37.8733395,3,2
5204,37.0530905,37.8733395,3,1
5205,37.053,37.86,3,1
5210,34.766667,113.65,6,2
5211,34.85,113.65,6,2
5220,32.5,101,6,4
5221,33.5,100.5,6,4
5226,30.133333,102.933333,6,3
5227,35.1,103,6,4
5228,34.75,101,6,4
5229,34.3694,107.1363,6,2
5230,34,103,6,4
5231,34.5,101.5,6,4
5232,35,103,6,4
5233,32.5,102,6,4
5234,33.5,100.5,6,4
5235,35,103,6,4
5236,35,103,6,4
5237,35,103,6,4
5238,35,103,6,4
5239,34.5,100.5,6,4
5240,35,103,6,4
5241,34.5,101,6,4
5242,34.25,103.75,6,4
5243,35,103,6,4
5245,35,103,6,4
5246,33.25,103.25,6,4
5248,36.696667,118.479722,6,2
5257,33.5,101.5,6,4
5258,35.5,103,6,4
5260,34.484722,112.960278,6,3
5261,34.7578,113.6486,6,2
5263,38.396655,113.889537,6,3
5268,37.864169,40.989421,3,2
5274,31.5,54,3,3
5275,32,54.25,3,3
5276,35.5,18.5,7,5
5280,34.5,103,6,4
5281,24,30,2,3
5286,28.75,42.75,3,4
5288,41.011,28.97,1,4
5290,43,41.5,4,3
5291,47.15,34.4,4,3
5292,47.15,34.4,4,3
5293,46,105,6,3
5294,49,32,4,3
5295,60,91.5,4,4
5296,49,32,4,3
5297,43.210745,44.553905,5,2
5298,47,30.25,4,3
5299,46.5,104.5,5,3
5300,47.833333,35.166667,4,3
5301,43.70403,24.4738875,1,3
5302,41,64.5,5,3
5303,60,48,4,4
5304,43.58,43.45,4,3
5305,43.765332,45.020475,4,1
5306,41.297085,45.01507,4,3
5307,48.5,43,4,3
5308,42,43.5,4,3
5309,47.5437096,41,4,3
5310,35.5,19,7,5
5311,43.58,43.45,4,3
5312,50,58,7,4
5313,46.5,104.5,5,3
5314,455,68.75,5,3
5315,45.5,68.75,3,4
5316,42.3481871656,43.917547465,4,3
5317,50,35,4,4
5318,45.833333,47.966667,4,3
5319,46.966667,32,4,3
5320,60,60,5,3
5321,43.58,43.65,4,3
5322,46.5,28.5,4,3
5323,41.297085,45.01507,4,3
5324,45.450688,68.831901,5,4
5325,46.5,68.831901,5,3
5326,59,91,4,4
5327,43.75,43.5,4,3
5328,50,35,4,4
5329,49.5,35,4,4
5330,45.35,36.9,4,3
5331,50.0609553448,30.0758701268,4,1
5332,48.469101,106.387471,6,1
5333,44.516667,40.166667,4,3
5334,39.283611,43.371944,5,3
5335,43.316667,45.716667,4,2
5336,29,42.75,3,4
5337,49,43.25,7,3
5338,50.435641,30.557704,4,1
5339,35,19,7,5
5340,60,105,5,3
5341,42.189608,59.326172,5,3
5342,59,71,5,3
5343,43.183333,44.233333,4,3
5344,40,60,5,3
5345,42,43.5,4,3
5346,41,85,6,3
5347,49.75,35,4,4
5348,43.2,46.753333,4,3
5349,51.75,36.016667,4,3
5350,52.48635565,60.1883269,5,2
5351,47.5437096,41.25,4,3
5352,46.233333,30.35,4,1
5353,50,35,4,3
5354,45.833333,47.966667,4,3
5355,43.25,44.3,4,3
5356,45.15,34.55,4,3
5357,48,68,4,3
5358,45.5,22.5,1,3
5359,59.5,105,5,3
5360,49,43.5,4,3
5361,41.011,28.97,1,4
5362,45.3,34,5,3
5363,46.2007555,30.350134,4,2
5364,37.215275,66.855148,5,2
5365,50.5,58,5,4
5366,50,35,4,4
5367,44.6112696,33.49279435,4,2
5368,45.28,103.28,5,3
5369,42.25,44.25,4,3
5370,45.333333,37.4,4,3
5371,39,71,5,3
5372,59.939971,30.314924,4,1
5373,34,44.5,3,3
5374,34.75,19,7,5
5375,42.2,43.3,4,3
5376,32.634911,51.655833,3,1
5377,31.6964321,34.9573593,3,1
5379,35.25,109.25,6,3
5380,35.067487,118.339030,6,1
5381,24.067300,115.616800,6,1
5383,27.2,118.6,6,3
5384,33.25,108.9,6,2
5385,41.783333,82.5,6,1
5386,36.25,118.6,6,3
