,Latitude,Longitude,CategoryID,Predicted
1785,39.466667,75.983333,6,0
1786,39.466667,75.983333,6,0
1787,39.466667,75.983333,6,0
1788,39.466667,75.75,6,0
1789,39.466667,75.5,6,0
1790,39.466667,75.5,5,0
1791,39.38306,98.85028,6,0
1792,39.381063225,31.551393475,3,0
1793,39.381063225,31.551393475,3,0
1794,39.379367,46.250031,4,0
1795,39.3,34.7,1,0
1796,39.3,34.7,3,0
1797,39.3,116.7,6,1
1798,39.3,116.7,6,0
1799,39.3,116.7,6,0
1800,39.283611,43.8,4,1
1801,39.283611,43.671944,4,0
1802,39.283611,43.6,4,0
1803,39.283611,43.371944,4,0
1804,39.283611,43.371944,4,0
1805,39.283611,43.371944,4,0
1806,39.283611,43.371944,4,0
1807,39.283611,43.371944,4,0
1808,39.283611,43.371944,4,0
1809,39.283611,43.371944,4,0
1810,39.283611,43.371944,4,0
1811,39.283611,43.371944,4,0
1812,39.283611,43.371944,4,0
1813,39.283611,43.371944,4,1
1814,39.283611,43.371944,4,0
1815,39.283611,43.371944,3,0
1816,39.283611,43.371944,4,0
1817,39.283611,43.371944,3,0
1818,39.283611,43.371944,4,0
1819,39.283611,43.371944,4,0
1820,39.283611,43.371944,1,0
1821,39.283611,43.371944,4,0
1822,39.283611,43.371944,4,0
1823,39.283611,43.371944,4,0
1824,39.283611,43.371944,4,0
1825,39.283611,43.371944,4,0
1826,39.283611,43.371944,4,0
1827,39.283611,43.371944,5,0
1828,39.283611,43.0,4,0
1829,39.2620252,44.5,4,1
1830,39.2620252,44.33103221,3,0
1831,39.2620252,44.33103221,4,1
1832,39.2620252,44.33103221,3,0
1833,39.2620252,44.33103221,4,0
1834,39.25,43.5,4,0
1835,39.25,40.75,4,0
1836,39.25,40.5,4,0
1837,39.25,35.75,3,1
1838,39.25,35.75,3,0
1839,39.25,31.0,3,0
1840,39.25,30.9895776103,3,0
1841,39.25,30.75,3,0
1842,39.166403,8.528911,1,0
1843,39.15,41.25,3,0
1844,39.13153246,27.18422554,1,0
1845,39.13153246,27.18422554,3,0
1846,39.13153246,27.18422554,3,0
1847,39.130991,27.18383,3,0
1848,39.130991,27.18383,3,0
1849,39.024854,31.2986016667,3,0
1850,39.01310635,20.7321814667,3,0
1851,39.007616,113.596271,6,1
1852,39.0,35.0,3,0
1853,39.0,35.0,3,0
1854,39.0,35.0,3,1
1855,39.0,76.0,5,0
1856,39.0,71.0,5,0
1857,39.0,71.0,5,0
1858,39.0,71.0,5,0
1859,39.0,60.0,5,1
1860,39.0,43.371944,4,0
1861,39.0,35.0,3,0
1862,39.0,35.0,3,0
1863,39.0,34.75,3,1
1864,39.0,34.25,3,0
1865,39.0,34.0,3,0
1866,39.0,33.0,3,0
1867,39.0,30.9895776103,3,0
1868,39.0,13.0,1,0
1869,38.971364,45.587575,4,0
1870,38.95,35.5,3,0
1871,38.95,115.3333,6,0
1872,38.9499,65.7124,5,0
1873,38.9163,82.2382,5,0
1874,38.9,82.2,6,0
1875,38.896085,38.946353,3,0
1876,38.85006045,35.63763255,3,0
1877,38.85006045,35.63763255,3,0
1878,38.85,35.75,3,0
1879,38.849078,35.632229,3,0
1880,38.849078,35.632229,3,0
1881,38.849078,35.632229,3,0
1882,38.849078,35.632229,3,0
1883,38.849078,35.632229,3,0
1884,38.849078,35.632229,3,0
1885,38.849078,35.632229,3,0
1886,38.849078,35.632229,3,0
1887,38.849078,35.632229,3,0
1888,38.846442875,26.95080175,3,0
1889,38.8,34.2,3,0
1890,38.8,34.0,3,0
1891,38.8,34.5,3,0
1892,38.8,34.0,3,0
1893,38.8,34.0,3,0
1894,38.8,34.0,3,0
1895,38.8,34.0,3,0
1896,38.8,34.0,3,0
1897,38.8,34.0,3,0
1898,38.8,34.0,3,0
1899,38.8,34.0,3,0
1900,38.8,34.0,3,0
1901,38.8,34.0,3,0
1902,38.8,34.0,3,0
1903,38.8,34.0,3,0
1904,38.8,34.0,3,0
1905,38.8,34.0,3,0
1906,38.8,34.0,3,0
1907,38.8,34.0,3,0
1908,38.8,34.0,3,0
1909,38.8,34.0,3,0
1910,38.8,34.0,3,0
1911,38.75,35.5,3,0
1912,38.75,35.5,3,0
1913,38.75,29.75,3,0
1914,38.75,29.75,3,0
1915,38.728033,35.484989,3,0
1916,38.7,28.040286,3,0
1917,38.689068,27.033411,3,0
1918,38.6703265,26.754884,3,0
1919,38.66,30.0,3,0
1920,38.636943,39.53657,3,0
1921,38.6,34.0,3,0
1922,38.5657,110.3252,6,0
1923,38.5178164,28.1112899,3,0
1924,38.5167,21.2833,1,0
1925,38.51,114.99,6,0
1926,38.5,41.0,3,0
1927,38.5,57.5,3,0
1928,38.5,57.5,3,0
1929,38.5,57.5,3,0
1930,38.5,57.5,3,1
1931,38.5,57.5,5,0
1932,38.5,57.5,5,0
1933,38.5,41.0,3,0
1934,38.5,120.0,6,1
1935,38.488314,28.040286,3,0
1936,38.488314,28.040286,3,0
1937,38.488314,28.040286,3,1
1938,38.488314,28.040286,3,0
1939,38.488314,28.040286,3,0
1940,38.482289,22.501169,1,0
1941,38.48,67.73702375,5,0
1942,38.479252432,28.031092807,2,0
1943,38.419397,27.139298,1,0
1944,38.41719605,27.141387,1,0
1945,38.41719605,27.141387,3,0
1946,38.41719605,27.141387,3,0
1947,38.411782,23.682171,1,0
1948,38.4097631,33.833806,3,0
1949,38.396655,113.889537,6,0
1950,38.366667,117.35,6,0
1951,38.3649435,38.3378895,3,0
1952,38.36,44.33,3,0
1953,38.3526615055,43.459885978,3,0
1954,38.3466880333,23.1846775333,1,0
1955,38.3466880333,23.1846775333,1,0
1956,38.3466880333,23.1846775333,1,0
1957,38.3403,43.0369,4,0
1958,38.3277393833,67.73702375,5,0
1959,38.316667,69.05,5,0
1960,38.315459,67.95405,5,0
1961,38.304239,31.189704,3,0
1962,38.260268,15.660384,1,0
1963,38.2552883,29.7002949,3,0
1964,38.25,62.0,5,1
1965,38.25,28.040286,3,0
1966,38.2419844,27.922124025,3,0
1967,38.2375173094,27.3690145415,3,0
1968,38.2262955,16.2443395,1,0
1969,38.212776506,62.0369038721,5,1
1970,38.212776506,62.0369038721,5,0
1971,38.186619,58.477309,5,0
1972,38.1647299999,27.1449868615,3,0
1973,38.116946,85.506926,6,0
1974,38.11127,13.3534422,1,0
1975,38.0891313333,13.5300170667,1,0
1976,38.082463,58.269505,5,0
1977,38.0519988333,23.8189911,1,0
1978,38.0519988333,23.8189911,1,0
1979,38.0519988333,23.8189911,1,0
1980,38.036873,-3.6240175,1,0
1981,38.036873,-3.6240175,1,0
1982,38.036517,12.583607,1,0
1983,38.0,22.5,1,0
1984,38.0,58.0,5,0
1985,38.0,43.0,4,0
1986,38.0,39.0,3,0
1987,38.0,38.75,3,0
1988,38.0,37.5,3,0
1989,38.0,29.25,3,0
1990,38.0,29.12,3,0
1991,38.0,23.8,1,0
1992,38.0,12.4696985,1,0
1993,38.0,113.0,6,0
1994,38.0,102.5,6,0
1995,38.0,102.0,6,0
1996,38.0,101.75,6,0
1997,38.0,101.5,6,0
1998,37.982299,22.7168885,1,0
1999,37.9765256666,23.7255156587,1,0
2000,37.9765256666,23.9,1,0
2001,37.9765256666,23.7255156587,1,0
2002,37.9765256666,23.7255156587,1,0
2003,37.9765256666,23.7255156587,1,0
2004,37.9765256666,23.7255156587,1,0
2005,37.9765256666,23.7255156587,1,0
2006,37.9765256666,23.7255156587,1,0
2007,37.975,23.7225,1,0
2008,37.9715576682,23.7265843383,1,0
2009,37.971421,23.726166,1,0
2010,37.9651469567,24.525682347,1,0
2011,37.952859,58.212177,5,0
2012,37.94218342,27.34551256,3,0
2013,37.94218342,27.34551256,3,0
2014,37.929573,29.12325,3,0
2015,37.9291298617,27.3594016674,3,0
2016,37.928056,102.641389,6,0
2017,37.9269226675,29.1265289924,3,0
2018,37.922558,29.1246985,3,0
2019,37.922558,29.1246985,3,0
2020,37.922558,29.1246985,3,0
2021,37.922558,29.1246985,3,0
2022,37.922558,29.1246985,3,0
2023,37.92,22.65,1,0
2024,37.9174405,22.9958797,1,0
2025,37.9158035,22.9931345,1,0
2026,37.90608,22.87733,1,0
2027,37.906033,22.879189,1,0
2028,37.906033,22.879189,1,0
2029,37.8832946667,22.9896923333,1,0
2030,37.869444,112.560278,6,1
2031,37.869444,112.560278,6,1
2032,37.8694,112.5603,6,0
2033,37.8680905,12.4696985,1,0
2034,37.8680905,12.4696985,1,0
2035,37.8680905,12.4696985,1,0
2036,37.8680905,12.4696985,1,0
2037,37.8680905,12.4696985,1,0
2038,37.8680905,12.4696985,1,0
2039,37.8680905,12.4696985,1,0
2040,37.8680905,12.4696985,1,0
2041,37.865,112.5264,6,0
2042,37.864169,40.989421,3,0
2043,37.83661,112.61173,6,0
2044,37.8360176667,29.1078183333,3,0
2045,37.808904,22.7108171,1,0
2046,37.8082,120.7591,6,1
2047,37.8,23.72,1,0
2048,37.7930956667,29.2580716667,1,0
2049,37.7773500314,41.0136675637,3,0
2050,37.754402,38.871403,3,0
2051,37.75,38.75,3,0
2052,37.75,29.25,3,0
2053,37.75,29.0,3,0
2054,37.75,25.8990768471,1,0
2055,37.75,112.75,6,0
2056,37.75,112.5,6,0
2057,37.75,102.95,6,0
2058,37.75,102.75,6,0
2059,37.75,102.75,6,0
2060,37.75,102.75,6,0
2061,37.75,102.5,6,0
2062,37.7409397,23.430141,1,0
2063,37.7376,112.3857,6,1
2064,37.73036675,22.75557475,1,0
2065,37.73036675,22.75557475,1,0
2066,37.73036675,22.75557475,1,0
2067,37.727247,112.479276,6,0
2068,37.7269,112.4708,6,1
2069,37.7085484951,28.7236488119,3,0
2070,37.7085484951,28.7236488119,3,0
2071,37.70729,-5.346426,1,0
2072,37.7,112.4,6,0
2073,37.7,112.4,6,0
2074,37.7,112.4,6,0
2075,37.677026,30.518873,3,0
2076,37.671919,112.537566,6,0
2077,37.6675,32.828333,3,0
2078,37.6667,112.25,6,1
2079,37.6662575,62.1926395,5,0
2080,37.65,22.25,1,0
2081,37.65,22.0,1,0
2082,37.642472,40.909341,3,0
2083,37.6381535,21.629337,1,0
2084,37.6016219,-0.9845966,1,0
2085,37.6,61.833333,5,0
2086,37.6,12.4696985,1,0
2087,37.599444,22.799722,1,0
2088,37.5885661128,68.6465945408,5,0
2089,37.5884372,12.8344342,1,0
2090,37.577,66.97,5,0
2091,37.55060395,22.7174819,1,0
2092,37.542011,66.324548,5,0
2093,37.542011,66.324548,5,0
2094,37.5384292884,14.0815165783,1,0
2095,37.53,22.5,1,0
2096,37.52157586,27.27770558,1,0
2097,37.5,32.5,3,0
2098,37.5,32.5,3,0
2099,37.5,22.53,1,0
2100,37.5,22.5,1,0
2101,37.5,22.5,1,0
2102,37.5,22.5,1,0
2103,37.5,22.5,1,0
2104,37.5,22.0,1,0
2105,37.5,72.5,4,0
2106,37.5,7.5,2,0
2107,37.5,67.5,5,0
2108,37.5,67.5,5,0
2109,37.5,67.5,5,0
2110,37.5,67.5,5,0
2111,37.5,67.5,5,0
2112,37.5,67.5,5,0
2113,37.5,62.5,6,0
2114,37.5,41.5,3,0
2115,37.5,41.5,3,0
2116,37.5,39.5,3,0
2117,37.5,39.0,3,0
2118,37.5,39.0,3,0
2119,37.5,38.75,3,0
2120,37.5,38.75,3,0
2121,37.5,38.75,3,0
2122,37.5,38.75,3,0
2123,37.5,38.75,3,0
2124,37.5,38.75,3,0
2125,37.5,38.75,3,0
2126,37.5,38.75,3,0
2127,37.5,38.75,3,0
2128,37.5,38.75,3,0
2129,37.5,38.75,3,0
2130,37.5,38.75,3,0
2131,37.5,38.75,3,0
2132,37.5,38.5,3,0
2133,37.5,38.0,4,0
2134,37.5,37.75,3,0
2135,37.5,37.75,3,0
2136,37.5,37.75,3,0
2137,37.5,37.5,3,0
2138,37.5,37.5,3,0
2139,37.5,37.5,3,0
2140,37.5,37.5,3,0
2141,37.5,37.5,3,0
2142,37.5,37.5,3,0
2143,37.5,37.5,3,0
2144,37.5,37.5,3,0
2145,37.5,37.5,3,0
2146,37.5,37.5,3,0
2147,37.5,37.5,3,0
2148,37.5,37.25,3,0
2149,37.5,37.0,3,0
2150,37.5,32.5,3,0
2151,37.5,32.5,1,0
2152,37.5,32.5,4,0
2153,37.5,32.5,3,0
2154,37.5,27.5,3,0
2155,37.5,26.25,1,0
2156,37.5,26.0,1,0
2157,37.5,25.75,1,0
2158,37.5,25.75,1,0
2159,37.5,23.0,1,0
2160,37.5,22.75,1,0
2161,37.5,22.75,1,0
2162,37.5,22.75,1,0
2163,37.5,22.5,1,0
2164,37.5,22.5,1,0
2165,37.5,22.5,1,0
2166,37.5,22.5,1,0
2167,37.5,22.5,1,0
2168,37.5,22.5,1,0
2169,37.5,22.5,1,0
2170,37.5,22.5,1,0
2171,37.5,22.5,1,0
2172,37.5,22.5,1,0
2173,37.5,22.5,1,0
2174,37.5,22.5,1,0
2175,37.5,22.5,1,0
2176,37.5,22.5,1,0
2177,37.5,22.5,1,0
2178,37.5,22.5,1,0
2179,37.5,22.5,1,0
2180,37.5,22.5,1,0
2181,37.5,22.5,1,0
2182,37.5,22.5,1,0
2183,37.5,22.5,1,0
2184,37.5,22.5,1,0
2185,37.5,22.5,1,0
2186,37.5,22.5,1,0
2187,37.5,22.5,1,0
2188,37.5,22.5,1,0
2189,37.5,22.5,1,0
2190,37.5,22.5,1,0
2191,37.5,22.5,1,0
2192,37.5,22.5,1,0
2193,37.5,22.5,1,0
2194,37.5,22.5,1,0
2195,37.5,22.5,1,0
2196,37.5,22.5,1,0
2197,37.5,22.5,1,0
2198,37.5,22.5,1,0
2199,37.5,22.25,1,0
2200,37.5,22.25,1,0
2201,37.5,22.25,1,0
2202,37.5,22.0,1,0
2203,37.5,102.75,6,0
2204,37.4959,105.7759,6,1
2205,37.486685,67.114943,5,0
2206,37.48,22.48,1,0
2207,37.4224562877,25.8829628236,1,0
2208,37.4224562877,25.8829628236,1,0
2209,37.4202265076,25.8990768471,1,0
2210,37.4202265076,25.8990768471,1,0
2211,37.4202265076,25.8990768471,1,0
2212,37.4202265076,25.8990768471,1,0
2213,37.4202265076,25.8990768471,1,0
2214,37.4202265076,25.8990768471,1,0
2215,37.4202265076,25.8990768471,1,0
2216,37.4202265076,25.8990768471,1,0
2217,37.4202265076,25.8990768471,1,1
2218,37.4202265076,25.8990768471,1,0
2219,37.4202265076,25.8990768471,1,0
2220,37.4202265076,25.8990768471,1,0
2221,37.4202265076,25.8990768471,1,1
2222,37.4202265076,25.8990768471,1,0
2223,37.4202265076,25.8990768471,1,0
2224,37.4202265076,25.8990768471,1,0
2225,37.4202265076,25.8990768471,1,0
2226,37.4202265076,25.8990768471,3,0
2227,37.4202265076,25.8990768471,1,0
2228,37.4202265076,25.8990768471,1,0
2229,37.4202265076,25.8990768471,1,0
2230,37.4202265076,25.8990768471,1,0
2231,37.4202265076,25.8990768471,1,0
2232,37.4202265076,25.75,1,0
2233,37.4202265076,25.5,1,0
2234,37.4170436,27.8199525,3,0
2235,37.384829,27.256115,3,0
2236,37.382668,-5.996293,1,0
2237,37.372778,59.556944,5,0
2238,37.35,66.5,5,0
2239,37.333333,41.166667,3,0
2240,37.3170265,-5.060833,1,0
2241,37.3137095,28.061849,3,0
2242,37.297499,106.141255,6,0
2243,37.2958505,36.2537475,3,0
2244,37.2958505,36.2537475,3,0
2245,37.2958505,36.2537475,3,0
2246,37.27897195,67.18351565,6,0
2247,37.2528977769,22.3127526885,1,0
2248,37.25,38.75,3,0
2249,37.25,37.5,3,0
2250,37.25,37.25,3,0
2251,37.25,25.8990768471,1,0
2252,37.25,25.8990768471,1,0
2253,37.25,23.0,1,0
2254,37.25,22.75,1,0
2255,37.25,22.75,1,0
2256,37.25,22.5,1,0
2257,37.25,22.5,1,0
2258,37.25,22.5,1,0
2259,37.25,22.5,1,0
2260,37.25,22.5,1,0
2261,37.25,22.5,1,0
2262,37.25,22.5,1,0
2263,37.25,22.5,1,0
2264,37.25,22.5,1,0
2265,37.25,22.25,1,0
2266,37.25,22.25,1,0
2267,37.25,22.25,1,0
2268,37.215275,66.855148,5,0
2269,37.2131638336,28.0889969027,3,0
2270,37.203717,15.181777,1,0
2271,37.163626,69.411854,5,0
2272,37.163626,69.411854,5,0
2273,37.1625575,38.781432,3,0
2274,37.1625575,38.781432,3,0
2275,37.1625575,38.781432,3,0
2276,37.1625575,38.781432,4,0
2277,37.1625575,38.781432,3,0
2278,37.112392,79.922825,6,0
2279,37.1,22.5,1,0
2280,37.0988705,68.2846781,5,0
2281,37.08579,25.150728,1,0
2282,37.0804631,22.42837425,1,0
2283,37.0738645,15.2718869278,1,0
2284,37.0675116667,41.2154466667,3,0
2285,37.0675116667,41.2154466667,3,0
2286,37.057824,37.869334,3,0
2287,37.056944,40.997222,3,0
2288,37.056944,40.997222,3,0
2289,37.056944,40.997222,3,0
2290,37.0530905,37.8733395,3,0
2291,37.0530905,37.8733395,3,0
2292,37.053,37.86,3,0
2293,37.05,25.49,1,0
2294,37.0415464154,25.1395123769,1,0
2295,37.038339,27.423639,3,0
2296,37.020944,68.262201,5,0
2297,37.003386,45.492716,3,0
2298,37.0,22.5,1,0
2299,37.0,22.0,1,0
2300,37.0,43.0,4,0
2301,37.0,43.0,3,1
2302,37.0,41.15,3,0
2303,37.0,38.85,3,0
2304,37.0,38.75,3,0
2305,37.0,38.7,3,0
2306,37.0,38.5,3,0
2307,37.0,37.5,3,0
2308,37.0,37.0,3,0
2309,37.0,35.5,3,0
2310,37.0,22.5,1,0
2311,37.0,10.25,2,0
2312,36.991419,27.197335,3,0
2313,36.986559,35.338677,3,0
2314,36.9667,44.2,3,0
2315,36.9644503333,35.61627,3,0
2316,36.960008725,30.8530306,3,0
2317,36.937607,120.003731,6,0
2318,36.9243718731,41.5640965823,3,0
2319,36.914956,34.898228,3,0
2320,36.914956,34.898228,3,0
2321,36.8903095,30.699968,3,0
2322,36.882478,7.751272,1,0
2323,36.882478,7.751272,2,0
2324,36.8755945806,40.8976593415,3,0
2325,36.8755945806,40.8976593415,3,0
2326,36.859776,118.350379,6,0
2327,36.8577480842,60.4324205556,5,0
2328,36.857393,38.385227,3,0
2329,36.8526091945,10.3235170557,2,1
2330,36.8508911811,10.3271851783,2,0
2331,36.84837212,10.32340778,2,0
2332,36.84837212,10.32340778,2,0
2333,36.84837212,10.32340778,2,0
2334,36.84837212,10.32340778,2,0
2335,36.84837212,10.32340778,2,0
2336,36.84837212,10.32340778,2,0
2337,36.84837212,10.32340778,2,0
2338,36.84837212,10.32340778,2,0
2339,36.84837212,10.32340778,3,0
2340,36.84837212,10.32340778,3,0
2341,36.844,27.17,1,0
2342,36.844,27.17,1,0
2343,36.8409911,10.3230409,2,0
2344,36.8409911,10.3230409,2,0
2345,36.830556,49.459167,3,0
2346,36.828342,118.298185,6,1
2347,36.823588,38.012758,3,0
2348,36.821448,60.480218,5,0
2349,36.8,95.8,6,0
2350,36.8,95.8,6,1
2351,36.8,95.8,6,1
2352,36.8,95.8,6,1
2353,36.790175676,38.0211472472,3,0
2354,36.772309,31.3940885,3,0
2355,36.772309,31.3940885,3,0
2356,36.75,38.7,3,0
2357,36.75,10.25,2,0
2358,36.749989,41.118199,3,0
2359,36.737778,40.586944,3,0
2360,36.731977,29.867485,3,0
2361,36.731005,10.327692,2,0
2362,36.73,42.33,3,0
2363,36.72,39.62,4,0
2364,36.696667,118.479722,6,0
2365,36.68913,101.7407,6,1
2366,36.6764705882,40.1470588235,3,0
2367,36.6764705882,40.1470588235,3,0
2368,36.6749623,38.1191944,3,0
2369,36.667179,117.120847,6,0
2370,36.667179,117.120847,6,0
2371,36.666667,116.983333,6,0
2372,36.6625,38.0753,3,0
2373,36.660833,45.093333,3,0
2374,36.65885,117.096133,6,0
2375,36.65,118.65,6,0
2376,36.65,118.4,6,0
2377,36.6465219,39.498189,3,0
2378,36.6465219,39.498189,3,0
2379,36.63852585,22.38236945,1,0
2380,36.607458,10.172291,2,0
2381,36.5801979293,17.45,1,0
2382,36.5801979293,17.1153617347,3,0
2383,36.5801979293,17.1153617347,3,0
2384,36.5801979293,17.1153617347,3,0
2385,36.5801979293,17.1153617347,7,0
2386,36.5801979293,17.1153617347,1,0
2387,36.5801979293,17.1153617347,1,0
2388,36.5801979293,17.1153617347,1,0
2389,36.5801979293,17.1153617347,1,0
2390,36.5801979293,17.1153617347,1,0
2391,36.5801979293,17.1153617347,1,0
2392,36.5801979293,17.1153617347,1,0
2393,36.5801979293,17.1153617347,1,0
2394,36.5801979293,17.1153617347,1,0
2395,36.5801979293,17.1153617347,3,0
2396,36.5801979293,17.1153617347,7,0
2397,36.5801979293,17.1153617347,1,0
2398,36.5801979293,17.1153617347,1,0
2399,36.5801979293,17.1153617347,1,0
2400,36.5801979293,17.1153617347,1,0
2401,36.5801979293,17.1153617347,3,0
2402,36.5801979293,17.1153617347,1,0
2403,36.5801979293,17.1153617347,3,0
2404,36.5801979293,17.1153617347,3,0
2405,36.5801979293,17.1153617347,7,0
2406,36.5801979293,17.1153617347,3,0
2407,36.5801979293,17.1153617347,7,0
2408,36.5801979293,17.1153617347,1,0
2409,36.5801979293,17.1153617347,1,0
2410,36.5801979293,17.1153617347,1,0
2411,36.5801979293,17.1153617347,1,0
2412,36.5801979293,17.1153617347,1,0
2413,36.5801979293,17.1153617347,1,0
2414,36.5801979293,17.1153617347,1,0
2415,36.5801979293,17.1153617347,3,0
2416,36.5801979293,17.1153617347,3,0
2417,36.5801979293,17.1153617347,3,0
2418,36.5801979293,17.1153617347,3,0
2419,36.5801979293,17.1153617347,1,0
2420,36.5801979293,17.1153617347,7,1
2421,36.5801979293,17.1153617347,1,0
2422,36.5801979293,17.1153617347,1,0
2423,36.5801979293,17.1153617347,2,0
2424,36.5801979293,17.1153617347,7,0
2425,36.5801979293,17.1153617347,1,0
2426,36.5801979293,17.1153617347,1,0
2427,36.5801979293,17.1153617347,3,0
2428,36.5801979293,17.1153617347,1,0
2429,36.5801979293,17.1153617347,1,0
2430,36.5801979293,17.1153617347,7,0
2431,36.5801979293,17.1153617347,3,0
2432,36.5801979293,17.1153617347,3,0
2433,36.5801979293,17.1153617347,7,0
2434,36.5801979293,17.1153617347,1,0
2435,36.5801979293,17.1153617347,1,0
2436,36.5801979293,17.1153617347,1,0
2437,36.5801979293,17.1153617347,1,0
2438,36.5801979293,17.1153617347,1,0
2439,36.5801979293,17.1153617347,7,0
2440,36.5801979293,17.1153617347,1,0
2441,36.526222,37.9555335,3,0
2442,36.5136883333,29.1296185,3,0
2443,36.5136883333,29.1296185,3,0
2444,36.5136883333,29.1296185,3,0
2445,36.5136883333,29.1296185,3,0
2446,36.5097353,43.2280283,3,0
2447,36.5,22.5,1,0
2448,36.5,35.5,3,0
2449,36.5,118.65,6,0
2450,36.5,118.5,6,0
2451,36.5,118.2,6,1
2452,36.452886,119.192005,6,0
2453,36.422473,9.2188665,2,0
2454,36.422473,9.0,2,0
2455,36.4138697658,42.6322015802,3,1
2456,36.4,118.65,6,0
2457,36.4,118.4,6,0
2458,36.4,118.4,6,1
2459,36.4,118.4,6,0
2460,36.4,118.4,6,0
2461,36.4,118.4,6,0
2462,36.4,118.4,6,0
2463,36.4,118.4,6,0
2464,36.398712,116.601748,6,1
2465,36.3952646081,30.4733584117,3,0
2466,36.364184,40.78481,3,0
2467,36.3573924,43.151983,3,0
2468,36.356272,43.145852,3,0
2469,36.356272,43.145852,3,0
2470,36.356272,43.145852,3,0
2471,36.351534,25.403744,1,0
2472,36.35,29.25,3,0
2473,36.35,29.15,3,0
2474,36.35,29.05,3,0
2475,36.3333,118.25,6,0
2476,36.33,36.33,3,0
2477,36.33,36.33,3,0
2478,36.3224685,41.861983,3,0
2479,36.3,98.083333,6,1
2480,36.3,38.2,3,0
2481,36.3,118.3,6,0
2482,36.3,118.3,6,0
2483,36.2617946667,29.314501,3,0
2484,36.2617946667,29.314501,3,0
2485,36.2617946667,29.314501,3,0
2486,36.2569908298,42.4500569089,3,0
2487,36.255833,117.1075,6,0
2488,36.25431,118.4681,6,0
2489,36.25,38.25,3,0
2490,36.25,9.2188665,2,0
2491,36.25,38.25,3,0
2492,36.25,36.25,3,0
2493,36.25,29.45,3,0
2494,36.25,29.25,3,0
2495,36.25,29.15,3,0
2496,36.25,29.05,3,0
2497,36.25,17.25,1,0
2498,36.25,17.0,1,0
2499,36.25,118.6,6,0
2500,36.25,118.5,6,1
2501,36.248277,36.376175,3,0
2502,36.240833,114.259722,6,0
2503,36.2236034,43.4166435,3,0
2504,36.215,30.407,3,0
2505,36.2132804,39.9982596,3,0
2506,36.2082486375,40.7204182549,3,0
2507,36.202448,58.798373,3,0
2508,36.20138,36.161749,3,0
2509,36.20138,36.161749,3,0
2510,36.20138,36.161749,1,0
2511,36.20138,36.161749,3,0
2512,36.20138,36.161749,1,0
2513,36.192631,36.663794,3,0
2514,36.1752,106.2425,6,0
2515,36.1656,37.43592,3,0
2516,36.16,39.38,3,0
2517,36.16,39.36,3,0
2518,36.14945,38.061005,3,0
2519,36.14,39.37,3,0
2520,36.139541,114.303054,6,1
2521,36.139444,114.303056,6,0
2522,36.1333,114.3,6,1
2523,36.1306,114.1302,6,0
2524,36.129615,54.370446,3,0
2525,36.12,114.13,6,0
2526,36.1069582726,43.5,3,0
2527,36.1069582726,43.5,3,0
2528,36.1069582726,43.5,3,0
2529,36.1069582726,43.44,3,0
2530,36.1069582726,43.2437443112,3,0
2531,36.1069582726,43.2437443112,3,0
2532,36.1069582726,43.2437443112,3,0
2533,36.1069582726,43.2437443112,3,0
2534,36.1069582726,43.2437443112,3,0
2535,36.1069582726,43.2437443112,3,0
2536,36.1069582726,43.2437443112,3,0
2537,36.1069582726,43.2437443112,3,0
2538,36.1069582726,43.2437443112,3,0
2539,36.1069582726,43.2437443112,3,0
2540,36.1069582726,43.2437443112,3,0
2541,36.1069582726,43.2437443112,3,0
2542,36.1069582726,43.2437443112,3,0
2543,36.1069582726,43.2437443112,3,0
2544,36.1069582726,43.2437443112,3,0
2545,36.1069582726,43.2437443112,3,0
2546,36.1069582726,43.2437443112,3,0
2547,36.1069582726,43.0,3,0
2548,36.1069582726,43.0,3,0
2549,36.101202,114.20356,6,0
2550,36.1011,110.6733,6,1
2551,36.1,114.333333,6,0
2552,36.099167,43.3275,3,0
2553,36.099167,43.3275,3,0
2554,36.0990738405,43.3275427602,3,0
2555,36.066667,120.383333,6,1
2556,36.0365346,14.1871584,1,0
2557,36.033333,103.8,6,0
2558,36.007956,37.009719,3,0
2559,36.0,89.6,6,1
2560,36.0,43.3,3,0
2561,36.0,18.0,7,0
2562,36.0,17.0,1,1
2563,36.0,104.0,6,0
2564,36.0,89.6,6,1
2565,36.0,43.5,3,0
2566,36.0,43.3,3,0
2567,36.0,43.3,3,0
2568,36.0,43.3,3,0
2569,36.0,43.3,3,0
2570,36.0,43.3,3,0
2571,36.0,43.25,3,0
2572,36.0,43.0,3,0
2573,36.0,40.0,3,0
2574,36.0,128.0,6,0
2575,36.0,114.25,6,0
2576,36.0,103.5,6,0
2577,36.0,103.25,6,0
2578,36.0,103.0,6,0
2579,35.986842,38.111375,3,0
2580,35.986842,38.111375,3,0
2581,35.986842,38.111375,3,0
2582,35.96833,105.7173,6,0
2583,35.9580498787,39.0472662969,3,0
2584,35.9580498787,39.0472662969,3,0
2585,35.948638,118.359823,6,0
2586,35.9417,103.316,6,0
2587,35.93,42.46,3,0
2588,35.923417,114.3265,6,0
2589,35.8897,23.3078,1,0
2590,35.8897,23.3078,1,0
2591,35.8897,23.3078,1,0
2592,35.88383,38.404778,3,0
2593,35.8810932131,44.0071414009,3,0
2594,35.87373581,14.44874427,1,0
2595,35.868278,103.167472,6,0
2596,35.868278,103.167472,6,0
